SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 4.39
Acton: 0 | Reward: -0.400000
Steps Taken: 2 | Time Diff: 8.79
Acton: 0 | Reward: -0.400000
Steps Taken: 3 | Time Diff: 13.19
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 17.6
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 22.0
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 26.39
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 31.31
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 40.75
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 46.58
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 52.55
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 61.32
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 70.77
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 80.2
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 87.37
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 96.05
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 105.48
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 114.93
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 123.39
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 132.83
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 142.25
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 151.68
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 161.1
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 170.53
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 179.98
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 189.41
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 194.96
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 204.4
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 213.85
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 223.29
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 232.69
Acton: 0 | Reward: 0.600000
Steps Taken: 31 | Time Diff: 241.17
Acton: 0 | Reward: 0.600000
Steps Taken: 32 | Time Diff: 249.96
Acton: 0 | Reward: -0.400000
Steps Taken: 33 | Time Diff: 255.59
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 263.43
Acton: 0 | Reward: -0.400000
Steps Taken: 35 | Time Diff: 272.99
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 282.46
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 286.92
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 291.37
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 296.61
Acton: 0 | Reward: -0.400000
Steps Taken: 40 | Time Diff: 304.97
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 309.36
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 313.74
Acton: 0 | Reward: -0.400000
Steps Taken: 43 | Time Diff: 318.13
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 325.76
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 330.23
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 334.69
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 339.85
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 344.32
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 348.77
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 353.24
Acton: 0 | Reward: -0.400000
Steps Taken: 1 | Time Diff: 362.53
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 367.35
Acton: 0 | Reward: -0.400000
Steps Taken: 3 | Time Diff: 371.76
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 376.16
Acton: 0 | Reward: 0.600000
Steps Taken: 5 | Time Diff: 382.59
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 387.0
Acton: 0 | Reward: 0.600000
Steps Taken: 7 | Time Diff: 391.41
Acton: 0 | Reward: 0.600000
Steps Taken: 8 | Time Diff: 395.81
Acton: 0 | Reward: 0.600000
Steps Taken: 9 | Time Diff: 400.23
Acton: 0 | Reward: -0.400000
Steps Taken: 10 | Time Diff: 407.23
Acton: 0 | Reward: -0.400000
Steps Taken: 11 | Time Diff: 416.73
Acton: 0 | Reward: -0.400000
Steps Taken: 12 | Time Diff: 421.34
Acton: 0 | Reward: 0.600000
Steps Taken: 13 | Time Diff: 425.82
Acton: 0 | Reward: -0.400000
Steps Taken: 14 | Time Diff: 430.31
Acton: 0 | Reward: -0.400000
Steps Taken: 15 | Time Diff: 434.78
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 439.26
Acton: 0 | Reward: 0.600000
Steps Taken: 17 | Time Diff: 443.74
Acton: 0 | Reward: 0.600000
Steps Taken: 18 | Time Diff: 448.22
Acton: 0 | Reward: 0.600000
Steps Taken: 19 | Time Diff: 452.69
Acton: 0 | Reward: -0.400000
Steps Taken: 20 | Time Diff: 457.17
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 461.64
Acton: 0 | Reward: -0.400000
Steps Taken: 22 | Time Diff: 466.11
Acton: 0 | Reward: 0.600000
Steps Taken: 23 | Time Diff: 470.58
Acton: 0 | Reward: -0.400000
Steps Taken: 24 | Time Diff: 475.05
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 479.52
Acton: 0 | Reward: -0.400000
Steps Taken: 26 | Time Diff: 483.99
Acton: 0 | Reward: -0.400000
Steps Taken: 27 | Time Diff: 488.46
Acton: 0 | Reward: 0.600000
Steps Taken: 28 | Time Diff: 492.93
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 497.41
Acton: 0 | Reward: 0.600000
Steps Taken: 30 | Time Diff: 501.88
Acton: 0 | Reward: 0.600000
Steps Taken: 31 | Time Diff: 506.35
Acton: 0 | Reward: 0.600000
Steps Taken: 32 | Time Diff: 510.83
Acton: 0 | Reward: 0.600000
Steps Taken: 33 | Time Diff: 515.31
Acton: 0 | Reward: -0.400000
Steps Taken: 34 | Time Diff: 519.79
Acton: 0 | Reward: 0.600000
Steps Taken: 35 | Time Diff: 524.27
Acton: 0 | Reward: 0.600000
Steps Taken: 36 | Time Diff: 528.75
Acton: 0 | Reward: 0.600000
Steps Taken: 37 | Time Diff: 533.24
Acton: 0 | Reward: -0.400000
Steps Taken: 38 | Time Diff: 537.73
Acton: 0 | Reward: -0.400000
Steps Taken: 39 | Time Diff: 542.22
Acton: 0 | Reward: 0.600000
Steps Taken: 40 | Time Diff: 546.71
Acton: 0 | Reward: -0.400000
Steps Taken: 41 | Time Diff: 553.25
Acton: 0 | Reward: 0.600000
Steps Taken: 42 | Time Diff: 557.93
Acton: 0 | Reward: 0.600000
Steps Taken: 43 | Time Diff: 562.35
Acton: 0 | Reward: -0.400000
Steps Taken: 44 | Time Diff: 566.77
Acton: 0 | Reward: -0.400000
Steps Taken: 45 | Time Diff: 571.19
Acton: 0 | Reward: -0.400000
Steps Taken: 46 | Time Diff: 575.59
Acton: 0 | Reward: -0.400000
Steps Taken: 47 | Time Diff: 580.01
Acton: 0 | Reward: 0.600000
Steps Taken: 48 | Time Diff: 584.41
Acton: 0 | Reward: -0.400000
Steps Taken: 49 | Time Diff: 588.83
Acton: 0 | Reward: 0.600000
Steps Taken: 50 | Time Diff: 593.23
Acton: 0 | Reward: 0.600000
Steps Taken: 1 | Time Diff: 597.63
Acton: 0 | Reward: -0.400000
Steps Taken: 2 | Time Diff: 602.03
Acton: 0 | Reward: -0.400000
Steps Taken: 3 | Time Diff: 606.45
Acton: 0 | Reward: -0.400000
Steps Taken: 4 | Time Diff: 610.85
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 615.26
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 619.67
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 624.09
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 628.5
Acton: 0 | Reward: 0.600000
Steps Taken: 9 | Time Diff: 632.92
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 637.34
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 641.75
