SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.82
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 12.13
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 18.59
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 24.72
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 30.74
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 36.98
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 43.35
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 49.56
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 55.59
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 61.79
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 67.66
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 74.03
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 80.51
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 86.67
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 93.03
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 99.39
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 105.62
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 112.15
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 118.29
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 124.48
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 130.73
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 137.37
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 143.84
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 150.06
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 156.26
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 162.57
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 169.08
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 175.35
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 181.58
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 187.97
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 194.34
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 200.76
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 207.16
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 213.26
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 219.58
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 226.13
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 232.17
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 238.51
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 244.66
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 250.8
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 257.49
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 263.44
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 269.91
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 276.1
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 282.35
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 289.19
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 295.71
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 302.43
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 308.99
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 315.76
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 322.52
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 329.6
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 336.64
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 343.76
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 350.63
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 357.45
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 364.53
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 371.76
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 378.56
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 385.64
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 392.51
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 399.16
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 406.18
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 412.62
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 418.74
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 424.87
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 431.03
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 437.3
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 443.47
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 449.69
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 455.94
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 462.16
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 468.19
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 474.5
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 480.91
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 487.3
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 493.51
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 499.64
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 505.85
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 512.14
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 518.41
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 524.61
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 530.87
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 537.06
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 543.37
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 549.76
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 556.23
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 562.33
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 568.64
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 575.05
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 581.38
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 587.78
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 593.91
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 600.37
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 606.85
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 613.04
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 619.4
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 625.5
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 631.75
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 638.42
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 644.7
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 651.02
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 657.39
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 664.18
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 670.84
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 677.28
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 683.5
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 689.91
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 696.38
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 702.64
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 709.14
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 715.21
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 721.36
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 727.6
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 733.94
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 740.54
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 746.9
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 753.42
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 759.62
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 765.86
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 771.95
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 778.2
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 784.38
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 790.78
Acton: 1 | Reward: 0.000000
