SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 4.44
Acton: 0 | Reward: -0.300000
Steps Taken: 2 | Time Diff: 12.57
Acton: 0 | Reward: 0.700000
Steps Taken: 3 | Time Diff: 22.15
Acton: 0 | Reward: -0.300000
Steps Taken: 4 | Time Diff: 31.76
Acton: 0 | Reward: -0.300000
Steps Taken: 5 | Time Diff: 41.33
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 50.9
Acton: 0 | Reward: 0.700000
Steps Taken: 7 | Time Diff: 60.49
Acton: 0 | Reward: -0.300000
Steps Taken: 8 | Time Diff: 70.08
Acton: 0 | Reward: 0.700000
Steps Taken: 9 | Time Diff: 79.68
Acton: 0 | Reward: -0.300000
Steps Taken: 10 | Time Diff: 89.26
Acton: 0 | Reward: -0.300000
Steps Taken: 11 | Time Diff: 98.85
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 108.44
Acton: 0 | Reward: -0.300000
Steps Taken: 13 | Time Diff: 118.03
Acton: 0 | Reward: 0.700000
Steps Taken: 14 | Time Diff: 127.61
Acton: 0 | Reward: -0.300000
Steps Taken: 15 | Time Diff: 137.21
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 146.82
Acton: 0 | Reward: 0.700000
Steps Taken: 17 | Time Diff: 156.41
Acton: 0 | Reward: -0.300000
Steps Taken: 18 | Time Diff: 166.01
Acton: 0 | Reward: 0.700000
Steps Taken: 19 | Time Diff: 175.61
Acton: 0 | Reward: -0.300000
Steps Taken: 20 | Time Diff: 185.21
Acton: 0 | Reward: -0.300000
Steps Taken: 21 | Time Diff: 194.8
Acton: 0 | Reward: -0.300000
Steps Taken: 22 | Time Diff: 204.37
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 213.95
Acton: 0 | Reward: 0.700000
Steps Taken: 24 | Time Diff: 223.55
Acton: 0 | Reward: -0.300000
Steps Taken: 25 | Time Diff: 233.15
Acton: 0 | Reward: -0.300000
Steps Taken: 26 | Time Diff: 242.74
Acton: 0 | Reward: 0.700000
Steps Taken: 27 | Time Diff: 252.32
Acton: 0 | Reward: 0.700000
Steps Taken: 28 | Time Diff: 261.91
Acton: 0 | Reward: 0.700000
Steps Taken: 29 | Time Diff: 271.51
Acton: 0 | Reward: 0.700000
Steps Taken: 30 | Time Diff: 281.13
Acton: 0 | Reward: 0.700000
Steps Taken: 31 | Time Diff: 290.71
Acton: 0 | Reward: -0.300000
Steps Taken: 32 | Time Diff: 299.58
Acton: 0 | Reward: -0.300000
Steps Taken: 33 | Time Diff: 304.37
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 310.74
Acton: 0 | Reward: -0.300000
Steps Taken: 35 | Time Diff: 317.79
Acton: 0 | Reward: -0.300000
Steps Taken: 36 | Time Diff: 323.5
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 332.98
Acton: 0 | Reward: 0.700000
Steps Taken: 38 | Time Diff: 342.57
Acton: 0 | Reward: -0.300000
Steps Taken: 39 | Time Diff: 352.15
Acton: 0 | Reward: 0.700000
Steps Taken: 40 | Time Diff: 360.99
Acton: 0 | Reward: 0.700000
Steps Taken: 41 | Time Diff: 365.42
Acton: 0 | Reward: -0.300000
Steps Taken: 42 | Time Diff: 369.85
Acton: 0 | Reward: 0.700000
Steps Taken: 43 | Time Diff: 375.52
Acton: 0 | Reward: 0.700000
Steps Taken: 44 | Time Diff: 381.81
Acton: 0 | Reward: -0.300000
Steps Taken: 45 | Time Diff: 386.24
Acton: 0 | Reward: -0.300000
Steps Taken: 46 | Time Diff: 390.66
Acton: 0 | Reward: -0.300000
Steps Taken: 47 | Time Diff: 395.09
Acton: 0 | Reward: 0.700000
Steps Taken: 48 | Time Diff: 402.64
Acton: 0 | Reward: -0.300000
Steps Taken: 49 | Time Diff: 409.44
Acton: 0 | Reward: -0.300000
Steps Taken: 50 | Time Diff: 413.8
Acton: 0 | Reward: -0.300000
Steps Taken: 1 | Time Diff: 418.18
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 422.53
Acton: 0 | Reward: -0.300000
Steps Taken: 3 | Time Diff: 426.9
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 431.26
Acton: 0 | Reward: 0.700000
Steps Taken: 5 | Time Diff: 435.62
Acton: 0 | Reward: -0.300000
Steps Taken: 6 | Time Diff: 439.98
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 444.35
Acton: 0 | Reward: 0.700000
Steps Taken: 8 | Time Diff: 448.72
Acton: 0 | Reward: 0.700000
Steps Taken: 9 | Time Diff: 453.08
Acton: 0 | Reward: 0.700000
Steps Taken: 10 | Time Diff: 457.45
Acton: 0 | Reward: 0.700000
Steps Taken: 11 | Time Diff: 461.81
Acton: 0 | Reward: 0.700000
Steps Taken: 12 | Time Diff: 466.18
Acton: 0 | Reward: -0.300000
Steps Taken: 13 | Time Diff: 470.55
Acton: 0 | Reward: 0.700000
Steps Taken: 14 | Time Diff: 474.92
Acton: 0 | Reward: -0.300000
Steps Taken: 15 | Time Diff: 479.3
Acton: 0 | Reward: -0.300000
Steps Taken: 16 | Time Diff: 483.68
Acton: 0 | Reward: 0.700000
Steps Taken: 17 | Time Diff: 488.03
Acton: 0 | Reward: -0.300000
Steps Taken: 18 | Time Diff: 492.4
Acton: 0 | Reward: -0.300000
Steps Taken: 19 | Time Diff: 496.76
Acton: 0 | Reward: 0.700000
Steps Taken: 20 | Time Diff: 501.12
Acton: 0 | Reward: -0.300000
Steps Taken: 21 | Time Diff: 505.49
Acton: 0 | Reward: 0.700000
Steps Taken: 22 | Time Diff: 509.85
Acton: 0 | Reward: 0.700000
Steps Taken: 23 | Time Diff: 514.22
Acton: 0 | Reward: 0.700000
Steps Taken: 24 | Time Diff: 518.59
Acton: 0 | Reward: -0.300000
Steps Taken: 25 | Time Diff: 522.96
Acton: 0 | Reward: 0.700000
Steps Taken: 26 | Time Diff: 527.32
Acton: 0 | Reward: -0.300000
Steps Taken: 27 | Time Diff: 531.69
Acton: 0 | Reward: 0.700000
Steps Taken: 28 | Time Diff: 536.06
Acton: 0 | Reward: -0.300000
Steps Taken: 29 | Time Diff: 540.43
