SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 4.46
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 8.97
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 13.48
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 18.0
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 22.52
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 27.04
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 31.55
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 36.07
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 40.59
Acton: 0 | Reward: 0.450000
Steps Taken: 10 | Time Diff: 45.1
Acton: 0 | Reward: -0.550000
Steps Taken: 11 | Time Diff: 49.62
Acton: 0 | Reward: 0.450000
Steps Taken: 12 | Time Diff: 54.15
Acton: 0 | Reward: 0.450000
Steps Taken: 13 | Time Diff: 58.66
Acton: 0 | Reward: 0.450000
Steps Taken: 14 | Time Diff: 63.18
Acton: 0 | Reward: 0.450000
Steps Taken: 15 | Time Diff: 67.71
Acton: 0 | Reward: 0.450000
Steps Taken: 16 | Time Diff: 72.24
Acton: 0 | Reward: 0.450000
Steps Taken: 17 | Time Diff: 76.77
Acton: 0 | Reward: -0.550000
Steps Taken: 18 | Time Diff: 81.31
Acton: 0 | Reward: -0.550000
Steps Taken: 19 | Time Diff: 85.83
Acton: 0 | Reward: -0.550000
Steps Taken: 20 | Time Diff: 90.35
Acton: 0 | Reward: 0.450000
Steps Taken: 21 | Time Diff: 94.87
Acton: 0 | Reward: 0.450000
Steps Taken: 22 | Time Diff: 99.39
Acton: 0 | Reward: -0.550000
Steps Taken: 23 | Time Diff: 103.92
Acton: 0 | Reward: 0.450000
Steps Taken: 24 | Time Diff: 108.45
Acton: 0 | Reward: -0.550000
Steps Taken: 25 | Time Diff: 112.97
Acton: 0 | Reward: 0.450000
Steps Taken: 26 | Time Diff: 117.49
Acton: 0 | Reward: 0.450000
Steps Taken: 27 | Time Diff: 122.03
Acton: 0 | Reward: -0.550000
Steps Taken: 28 | Time Diff: 126.57
Acton: 0 | Reward: -0.550000
Steps Taken: 29 | Time Diff: 131.1
Acton: 0 | Reward: 0.450000
Steps Taken: 30 | Time Diff: 135.63
Acton: 0 | Reward: 0.450000
Steps Taken: 31 | Time Diff: 140.16
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 144.69
Acton: 0 | Reward: -0.550000
Steps Taken: 33 | Time Diff: 149.23
Acton: 0 | Reward: -0.550000
Steps Taken: 34 | Time Diff: 153.75
Acton: 0 | Reward: -0.550000
Steps Taken: 35 | Time Diff: 158.27
Acton: 0 | Reward: -0.550000
Steps Taken: 36 | Time Diff: 162.79
Acton: 0 | Reward: 0.450000
Steps Taken: 37 | Time Diff: 167.31
Acton: 0 | Reward: 0.450000
Steps Taken: 38 | Time Diff: 172.14
Acton: 0 | Reward: 0.450000
Steps Taken: 39 | Time Diff: 179.71
