SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.850000
Steps Taken: 1 | Time Diff: 5.31
Acton: 0 | Reward: 0.850000
Steps Taken: 2 | Time Diff: 14.58
Acton: 0 | Reward: -0.150000
Steps Taken: 3 | Time Diff: 23.87
Acton: 0 | Reward: -0.150000
Steps Taken: 4 | Time Diff: 33.16
Acton: 0 | Reward: 0.850000
Steps Taken: 5 | Time Diff: 42.47
Acton: 0 | Reward: 0.850000
Steps Taken: 6 | Time Diff: 51.75
Acton: 0 | Reward: 0.850000
Steps Taken: 7 | Time Diff: 61.03
Acton: 0 | Reward: -0.150000
Steps Taken: 8 | Time Diff: 70.33
Acton: 0 | Reward: 0.850000
Steps Taken: 9 | Time Diff: 79.62
Acton: 0 | Reward: -0.150000
Steps Taken: 10 | Time Diff: 88.91
Acton: 0 | Reward: 0.850000
Steps Taken: 11 | Time Diff: 98.19
Acton: 0 | Reward: -0.150000
Steps Taken: 12 | Time Diff: 107.48
Acton: 0 | Reward: 0.850000
Steps Taken: 13 | Time Diff: 116.79
Acton: 0 | Reward: 0.850000
Steps Taken: 14 | Time Diff: 126.11
Acton: 0 | Reward: 0.850000
Steps Taken: 15 | Time Diff: 135.42
Acton: 0 | Reward: 0.850000
Steps Taken: 16 | Time Diff: 144.69
Acton: 0 | Reward: 0.850000
Steps Taken: 17 | Time Diff: 153.99
Acton: 0 | Reward: -0.150000
Steps Taken: 18 | Time Diff: 163.26
Acton: 0 | Reward: -0.150000
Steps Taken: 19 | Time Diff: 172.55
Acton: 0 | Reward: 0.850000
Steps Taken: 20 | Time Diff: 181.85
Acton: 0 | Reward: -0.150000
Steps Taken: 21 | Time Diff: 191.13
Acton: 0 | Reward: 0.850000
Steps Taken: 22 | Time Diff: 200.41
Acton: 0 | Reward: 0.850000
Steps Taken: 23 | Time Diff: 209.72
Acton: 0 | Reward: 0.850000
Steps Taken: 24 | Time Diff: 219.01
Acton: 0 | Reward: 0.850000
Steps Taken: 25 | Time Diff: 228.31
Acton: 0 | Reward: -0.150000
Steps Taken: 26 | Time Diff: 237.57
Acton: 0 | Reward: 0.850000
Steps Taken: 27 | Time Diff: 246.86
Acton: 0 | Reward: 0.850000
Steps Taken: 28 | Time Diff: 256.18
Acton: 0 | Reward: -0.150000
Steps Taken: 29 | Time Diff: 265.48
Acton: 0 | Reward: -0.150000
Steps Taken: 30 | Time Diff: 274.76
Acton: 0 | Reward: 0.850000
Steps Taken: 31 | Time Diff: 284.06
Acton: 0 | Reward: 0.850000
Steps Taken: 32 | Time Diff: 293.34
Acton: 0 | Reward: 0.850000
Steps Taken: 33 | Time Diff: 302.64
Acton: 0 | Reward: 0.850000
Steps Taken: 34 | Time Diff: 311.94
Acton: 0 | Reward: 0.850000
Steps Taken: 35 | Time Diff: 321.22
Acton: 0 | Reward: 0.850000
Steps Taken: 36 | Time Diff: 330.52
Acton: 0 | Reward: -0.150000
Steps Taken: 37 | Time Diff: 339.81
Acton: 0 | Reward: -0.150000
Steps Taken: 38 | Time Diff: 349.08
Acton: 0 | Reward: -0.150000
Steps Taken: 39 | Time Diff: 358.39
Acton: 0 | Reward: 0.850000
Steps Taken: 40 | Time Diff: 367.66
Acton: 0 | Reward: 0.850000
Steps Taken: 41 | Time Diff: 376.97
Acton: 0 | Reward: 0.850000
Steps Taken: 42 | Time Diff: 386.27
Acton: 0 | Reward: -0.150000
Steps Taken: 43 | Time Diff: 395.59
Acton: 0 | Reward: 0.850000
Steps Taken: 44 | Time Diff: 404.9
Acton: 0 | Reward: -0.150000
Steps Taken: 45 | Time Diff: 414.19
Acton: 0 | Reward: -0.150000
Steps Taken: 46 | Time Diff: 423.5
Acton: 0 | Reward: 0.850000
Steps Taken: 47 | Time Diff: 432.78
Acton: 0 | Reward: -0.150000
Steps Taken: 48 | Time Diff: 442.08
Acton: 0 | Reward: 0.850000
Steps Taken: 49 | Time Diff: 451.39
Acton: 0 | Reward: 0.850000
Steps Taken: 50 | Time Diff: 460.68
Acton: 0 | Reward: -0.150000
Steps Taken: 1 | Time Diff: 469.95
Acton: 0 | Reward: -0.150000
Steps Taken: 2 | Time Diff: 479.24
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 488.52
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 497.81
Acton: 0 | Reward: -0.150000
Steps Taken: 5 | Time Diff: 507.1
Acton: 0 | Reward: -0.150000
Steps Taken: 6 | Time Diff: 516.4
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 525.67
Acton: 0 | Reward: -0.150000
Steps Taken: 8 | Time Diff: 534.96
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 544.22
Acton: 0 | Reward: 0.850000
Steps Taken: 10 | Time Diff: 553.5
Acton: 0 | Reward: 0.850000
Steps Taken: 11 | Time Diff: 562.79
Acton: 0 | Reward: -0.150000
Steps Taken: 12 | Time Diff: 572.09
Acton: 0 | Reward: -0.150000
Steps Taken: 13 | Time Diff: 581.39
Acton: 0 | Reward: 0.850000
Steps Taken: 14 | Time Diff: 590.68
Acton: 0 | Reward: 0.850000
Steps Taken: 15 | Time Diff: 599.99
Acton: 0 | Reward: -0.150000
Steps Taken: 16 | Time Diff: 609.32
Acton: 0 | Reward: 0.850000
Steps Taken: 17 | Time Diff: 618.62
Acton: 0 | Reward: -0.150000
Steps Taken: 18 | Time Diff: 627.94
Acton: 0 | Reward: -0.150000
Steps Taken: 19 | Time Diff: 637.25
Acton: 0 | Reward: -0.150000
Steps Taken: 20 | Time Diff: 646.54
Acton: 0 | Reward: -0.150000
Steps Taken: 21 | Time Diff: 655.85
Acton: 0 | Reward: -0.150000
Steps Taken: 22 | Time Diff: 665.16
Acton: 0 | Reward: 0.850000
Steps Taken: 23 | Time Diff: 674.46
Acton: 0 | Reward: -0.150000
Steps Taken: 24 | Time Diff: 683.77
Acton: 0 | Reward: -0.150000
Steps Taken: 25 | Time Diff: 693.07
Acton: 0 | Reward: 0.850000
Steps Taken: 26 | Time Diff: 702.36
Acton: 0 | Reward: 0.850000
Steps Taken: 27 | Time Diff: 711.65
Acton: 0 | Reward: 0.850000
Steps Taken: 28 | Time Diff: 720.94
Acton: 0 | Reward: -0.150000
Steps Taken: 29 | Time Diff: 730.24
Acton: 0 | Reward: -0.150000
Steps Taken: 30 | Time Diff: 739.54
Acton: 0 | Reward: -0.150000
Steps Taken: 31 | Time Diff: 748.84
Acton: 0 | Reward: -0.150000
Steps Taken: 32 | Time Diff: 758.14
Acton: 0 | Reward: -0.150000
Steps Taken: 33 | Time Diff: 767.44
Acton: 0 | Reward: -0.150000
Steps Taken: 34 | Time Diff: 776.72
Acton: 0 | Reward: -0.150000
Steps Taken: 35 | Time Diff: 786.0
Acton: 0 | Reward: -0.150000
Steps Taken: 36 | Time Diff: 795.29
Acton: 0 | Reward: 0.850000
Steps Taken: 37 | Time Diff: 804.56
Acton: 0 | Reward: -0.150000
Steps Taken: 38 | Time Diff: 813.84
Acton: 0 | Reward: 0.850000
Steps Taken: 39 | Time Diff: 823.14
Acton: 0 | Reward: 0.850000
Steps Taken: 40 | Time Diff: 832.44
Acton: 0 | Reward: 0.850000
Steps Taken: 41 | Time Diff: 841.74
Acton: 0 | Reward: 0.850000
Steps Taken: 42 | Time Diff: 851.04
Acton: 0 | Reward: 0.850000
Steps Taken: 43 | Time Diff: 860.33
Acton: 0 | Reward: 0.850000
Steps Taken: 44 | Time Diff: 869.65
Acton: 0 | Reward: 0.850000
Steps Taken: 45 | Time Diff: 878.97
Acton: 0 | Reward: 0.850000
Steps Taken: 46 | Time Diff: 888.28
Acton: 0 | Reward: 0.850000
Steps Taken: 47 | Time Diff: 897.6
Acton: 0 | Reward: 0.850000
Steps Taken: 48 | Time Diff: 906.92
Acton: 0 | Reward: -0.150000
Steps Taken: 49 | Time Diff: 916.24
Acton: 0 | Reward: 0.850000
Steps Taken: 50 | Time Diff: 925.55
Acton: 0 | Reward: -0.150000
Steps Taken: 1 | Time Diff: 934.81
Acton: 0 | Reward: 0.850000
Steps Taken: 2 | Time Diff: 944.1
Acton: 0 | Reward: 0.850000
Steps Taken: 3 | Time Diff: 953.4
Acton: 0 | Reward: 0.850000
Steps Taken: 4 | Time Diff: 962.68
Acton: 0 | Reward: 0.850000
Steps Taken: 5 | Time Diff: 971.97
Acton: 0 | Reward: 0.850000
Steps Taken: 6 | Time Diff: 981.28
Acton: 0 | Reward: -0.150000
Steps Taken: 7 | Time Diff: 990.58
Acton: 0 | Reward: -0.150000
Steps Taken: 8 | Time Diff: 999.9
Acton: 0 | Reward: 0.850000
Steps Taken: 9 | Time Diff: 1009.2
Acton: 0 | Reward: 0.850000
Steps Taken: 10 | Time Diff: 1018.51
Acton: 0 | Reward: -0.150000
Steps Taken: 11 | Time Diff: 1027.82
