SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.550000
Steps Taken: 1 | Time Diff: 4.42
Acton: 0 | Reward: -0.450000
Steps Taken: 2 | Time Diff: 9.03
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 13.47
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 17.89
Acton: 0 | Reward: -0.450000
Steps Taken: 5 | Time Diff: 22.32
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 26.73
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 31.15
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 35.56
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 39.98
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 44.4
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 48.82
Acton: 0 | Reward: -0.450000
Steps Taken: 12 | Time Diff: 53.23
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 57.65
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 62.06
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 66.48
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 70.9
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 75.33
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 79.75
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 84.18
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 88.59
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 93.01
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 97.43
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 101.85
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 106.27
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 110.68
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 115.1
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 119.51
Acton: 0 | Reward: 0.550000
Steps Taken: 28 | Time Diff: 123.92
Acton: 0 | Reward: -0.450000
Steps Taken: 29 | Time Diff: 128.34
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 132.76
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 137.18
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 141.59
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 146.0
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 150.43
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 154.84
Acton: 0 | Reward: -0.450000
Steps Taken: 36 | Time Diff: 159.26
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 163.67
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 168.09
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 172.51
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 176.92
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 181.33
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 185.75
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 190.18
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 194.6
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 199.02
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 203.44
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 207.86
Acton: 0 | Reward: -0.450000
Steps Taken: 48 | Time Diff: 212.28
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 216.69
Acton: 1 | Reward: 0.000000
