SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 4.38
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 8.8
Acton: 0 | Reward: 0.700000
Steps Taken: 3 | Time Diff: 13.22
Acton: 0 | Reward: 0.700000
Steps Taken: 4 | Time Diff: 17.64
Acton: 0 | Reward: -0.300000
Steps Taken: 5 | Time Diff: 22.05
Acton: 0 | Reward: -0.300000
Steps Taken: 6 | Time Diff: 26.46
Acton: 0 | Reward: -0.300000
Steps Taken: 7 | Time Diff: 30.87
Acton: 0 | Reward: 0.700000
Steps Taken: 8 | Time Diff: 35.27
Acton: 0 | Reward: -0.300000
Steps Taken: 9 | Time Diff: 39.68
Acton: 0 | Reward: 0.700000
Steps Taken: 10 | Time Diff: 44.09
Acton: 0 | Reward: -0.300000
Steps Taken: 11 | Time Diff: 48.5
Acton: 0 | Reward: -0.300000
Steps Taken: 12 | Time Diff: 52.91
Acton: 0 | Reward: -0.300000
Steps Taken: 13 | Time Diff: 57.32
Acton: 0 | Reward: -0.300000
Steps Taken: 14 | Time Diff: 61.72
Acton: 0 | Reward: 0.700000
Steps Taken: 15 | Time Diff: 66.12
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 70.53
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 74.94
Acton: 0 | Reward: 0.700000
Steps Taken: 18 | Time Diff: 79.35
Acton: 0 | Reward: -0.300000
Steps Taken: 19 | Time Diff: 83.76
Acton: 0 | Reward: -0.300000
Steps Taken: 20 | Time Diff: 88.17
Acton: 0 | Reward: 0.700000
Steps Taken: 21 | Time Diff: 92.58
Acton: 0 | Reward: -0.300000
Steps Taken: 22 | Time Diff: 96.99
Acton: 0 | Reward: 0.700000
Steps Taken: 23 | Time Diff: 101.4
Acton: 0 | Reward: -0.300000
Steps Taken: 24 | Time Diff: 105.81
Acton: 0 | Reward: 0.700000
Steps Taken: 25 | Time Diff: 110.22
Acton: 0 | Reward: -0.300000
Steps Taken: 26 | Time Diff: 114.64
Acton: 0 | Reward: 0.700000
Steps Taken: 27 | Time Diff: 119.06
Acton: 0 | Reward: -0.300000
Steps Taken: 28 | Time Diff: 123.47
Acton: 0 | Reward: 0.700000
