SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.850000
Steps Taken: 1 | Time Diff: 4.52
Acton: 0 | Reward: -0.150000
Steps Taken: 2 | Time Diff: 9.04
Acton: 0 | Reward: -0.150000
Steps Taken: 3 | Time Diff: 13.57
Acton: 0 | Reward: 0.850000
Steps Taken: 4 | Time Diff: 18.1
Acton: 0 | Reward: 0.850000
Steps Taken: 5 | Time Diff: 22.61
Acton: 0 | Reward: -0.150000
Steps Taken: 6 | Time Diff: 27.13
Acton: 0 | Reward: 0.850000
Steps Taken: 7 | Time Diff: 31.66
Acton: 0 | Reward: 0.850000
Steps Taken: 8 | Time Diff: 36.19
Acton: 0 | Reward: 0.850000
Steps Taken: 9 | Time Diff: 40.72
Acton: 0 | Reward: 0.850000
Steps Taken: 10 | Time Diff: 45.25
Acton: 0 | Reward: -0.150000
Steps Taken: 11 | Time Diff: 49.77
Acton: 0 | Reward: 0.850000
Steps Taken: 12 | Time Diff: 54.29
Acton: 0 | Reward: 0.850000
Steps Taken: 13 | Time Diff: 58.82
Acton: 0 | Reward: -0.150000
Steps Taken: 14 | Time Diff: 63.35
Acton: 0 | Reward: -0.150000
Steps Taken: 15 | Time Diff: 67.88
Acton: 0 | Reward: 0.850000
Steps Taken: 16 | Time Diff: 72.42
Acton: 0 | Reward: 0.850000
Steps Taken: 17 | Time Diff: 76.94
Acton: 0 | Reward: 0.850000
Steps Taken: 18 | Time Diff: 81.46
Acton: 0 | Reward: -0.150000
Steps Taken: 19 | Time Diff: 85.99
Acton: 0 | Reward: 0.850000
Steps Taken: 20 | Time Diff: 90.51
Acton: 0 | Reward: -0.150000
Steps Taken: 21 | Time Diff: 95.03
Acton: 0 | Reward: -0.150000
Steps Taken: 22 | Time Diff: 99.55
Acton: 0 | Reward: 0.850000
Steps Taken: 23 | Time Diff: 104.07
Acton: 0 | Reward: 0.850000
Steps Taken: 24 | Time Diff: 108.6
Acton: 0 | Reward: -0.150000
Steps Taken: 25 | Time Diff: 113.12
Acton: 0 | Reward: -0.150000
Steps Taken: 26 | Time Diff: 117.64
Acton: 0 | Reward: -0.150000
