SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.42
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.86
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 16.22
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 21.58
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 26.95
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 32.31
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 37.68
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 43.05
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 48.42
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 53.79
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 59.16
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 64.52
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 69.9
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 75.26
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 80.64
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 86.0
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 91.37
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 96.74
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 102.1
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 107.46
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 112.82
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 118.18
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 123.55
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 128.91
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 134.28
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 139.65
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 145.0
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 150.38
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 155.75
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 161.12
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 166.49
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 171.86
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 177.22
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 182.59
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 187.96
Acton: 0 | Reward: 0.350000
Steps Taken: 36 | Time Diff: 193.32
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 198.7
Acton: 0 | Reward: 0.350000
Steps Taken: 38 | Time Diff: 204.07
Acton: 0 | Reward: -0.650000
Steps Taken: 39 | Time Diff: 209.45
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 214.84
Acton: 0 | Reward: -0.650000
Steps Taken: 41 | Time Diff: 220.21
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 225.58
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 230.95
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 236.32
Acton: 0 | Reward: 0.350000
Steps Taken: 45 | Time Diff: 241.68
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 247.06
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 252.42
Acton: 0 | Reward: 0.350000
Steps Taken: 48 | Time Diff: 257.81
Acton: 0 | Reward: 0.350000
Steps Taken: 49 | Time Diff: 263.26
Acton: 0 | Reward: 0.350000
Steps Taken: 50 | Time Diff: 268.72
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 274.18
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 279.6
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 285.03
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 290.46
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 295.87
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 301.28
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 306.69
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 312.11
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 317.53
Acton: 0 | Reward: -0.650000
Steps Taken: 10 | Time Diff: 322.95
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 328.35
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 333.74
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 339.14
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 344.55
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 349.96
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 355.37
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 360.77
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 366.18
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 371.58
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 376.98
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 382.38
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 387.79
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 393.19
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 398.6
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 404.0
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 409.42
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 414.82
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 420.24
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 425.65
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 431.06
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 436.47
Acton: 1 | Reward: 0.000000
