SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 8.88
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 13.3
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 17.72
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 22.14
Acton: 0 | Reward: 0.400000
Steps Taken: 5 | Time Diff: 26.56
Acton: 0 | Reward: 0.400000
Steps Taken: 6 | Time Diff: 30.98
Acton: 0 | Reward: 0.400000
Steps Taken: 7 | Time Diff: 35.4
Acton: 0 | Reward: -0.600000
Steps Taken: 8 | Time Diff: 39.84
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 44.25
Acton: 0 | Reward: -0.600000
Steps Taken: 10 | Time Diff: 48.67
Acton: 0 | Reward: 0.400000
Steps Taken: 11 | Time Diff: 53.1
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 57.52
Acton: 0 | Reward: -0.600000
Steps Taken: 13 | Time Diff: 61.94
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 67.21
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 76.52
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 81.24
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 85.66
Acton: 0 | Reward: 0.400000
Steps Taken: 18 | Time Diff: 90.08
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 94.5
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 98.92
Acton: 0 | Reward: 0.400000
Steps Taken: 21 | Time Diff: 104.18
Acton: 0 | Reward: -0.600000
Steps Taken: 22 | Time Diff: 113.5
Acton: 0 | Reward: 0.400000
Steps Taken: 23 | Time Diff: 119.55
Acton: 0 | Reward: -0.600000
Steps Taken: 24 | Time Diff: 123.98
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 128.41
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 136.42
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 142.42
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 146.84
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 154.23
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 163.55
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 172.87
Acton: 0 | Reward: -0.600000
Steps Taken: 32 | Time Diff: 177.97
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 186.1
Acton: 0 | Reward: -0.600000
Steps Taken: 34 | Time Diff: 190.51
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 194.92
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 200.22
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 207.03
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 211.45
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 220.62
Acton: 0 | Reward: 0.400000
Steps Taken: 40 | Time Diff: 229.96
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 239.28
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 248.62
Acton: 0 | Reward: -0.600000
Steps Taken: 43 | Time Diff: 257.99
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 266.02
Acton: 0 | Reward: -0.600000
Steps Taken: 45 | Time Diff: 270.42
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 274.84
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 279.34
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 288.76
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 293.8
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 298.23
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 302.68
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 307.14
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 311.6
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 318.52
Acton: 0 | Reward: 0.400000
Steps Taken: 5 | Time Diff: 322.96
Acton: 0 | Reward: -0.600000
Steps Taken: 6 | Time Diff: 327.41
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 331.86
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 336.3
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 340.75
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 345.2
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 349.63
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 354.07
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 358.51
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 362.94
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 367.38
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 371.83
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 376.28
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 380.7
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 385.15
Acton: 0 | Reward: 0.400000
Steps Taken: 20 | Time Diff: 391.77
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 399.27
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 403.72
Acton: 0 | Reward: 0.400000
Steps Taken: 23 | Time Diff: 408.18
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 412.63
Acton: 0 | Reward: 0.400000
Steps Taken: 25 | Time Diff: 417.08
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 421.52
Acton: 0 | Reward: -0.600000
Steps Taken: 27 | Time Diff: 425.99
Acton: 0 | Reward: -0.600000
Steps Taken: 28 | Time Diff: 430.44
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 434.88
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 439.32
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 443.76
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 448.21
Acton: 0 | Reward: 0.400000
Steps Taken: 33 | Time Diff: 452.65
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 457.08
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 461.52
Acton: 0 | Reward: -0.600000
Steps Taken: 36 | Time Diff: 465.96
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 470.4
Acton: 0 | Reward: 0.400000
Steps Taken: 38 | Time Diff: 474.84
Acton: 0 | Reward: 0.400000
Steps Taken: 39 | Time Diff: 479.29
Acton: 0 | Reward: -0.600000
Steps Taken: 40 | Time Diff: 483.73
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 488.17
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 492.6
Acton: 0 | Reward: 0.400000
Steps Taken: 43 | Time Diff: 497.05
Acton: 0 | Reward: 0.400000
Steps Taken: 44 | Time Diff: 501.5
Acton: 0 | Reward: -0.600000
Steps Taken: 45 | Time Diff: 505.95
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 510.4
Acton: 1 | Reward: 0.000000
