SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.15
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.28
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 15.41
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 20.56
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 25.69
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 30.83
Acton: 0 | Reward: -0.700000
Steps Taken: 7 | Time Diff: 35.97
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 41.09
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 46.21
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 51.35
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 56.48
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 61.61
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 66.74
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 71.87
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 77.01
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 82.13
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 87.27
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 92.4
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 97.53
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 102.66
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 107.79
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 112.91
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 118.04
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 123.17
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 128.3
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 133.43
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 138.56
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 143.69
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 148.83
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 153.95
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 159.08
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 164.21
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 169.33
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 174.45
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 179.58
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 184.7
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 189.83
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 194.97
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 200.11
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 205.23
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 210.36
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 215.5
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 220.63
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 225.75
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 230.89
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 236.03
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 241.15
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 246.28
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 251.41
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 256.55
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 261.7
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 266.85
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 272.0
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 277.15
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 282.31
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 287.45
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 292.6
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 297.75
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 302.9
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 308.04
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 313.19
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 318.33
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 323.47
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 328.63
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 333.77
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 338.93
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 344.07
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 349.22
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 354.38
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 359.53
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 364.68
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 369.82
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 374.98
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 380.14
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 385.29
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 390.45
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 395.61
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 400.76
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 405.92
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 411.08
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 416.25
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 421.4
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 426.55
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 431.71
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 436.88
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 442.03
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 447.2
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 452.36
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 457.52
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 462.68
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 467.85
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 473.19
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 478.44
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 483.68
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 489.06
