SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.15
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.29
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 15.43
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 20.58
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 25.72
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 30.88
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 36.02
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 41.17
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 46.32
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 51.47
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 56.62
Acton: 0 | Reward: -0.750000
Steps Taken: 12 | Time Diff: 61.77
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 66.91
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 72.04
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 77.18
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 82.32
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 87.46
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 92.6
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 97.73
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 102.87
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 108.01
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 113.15
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 118.28
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 123.41
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 128.55
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 133.69
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 138.83
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 143.97
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 149.12
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 154.25
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 159.39
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 164.52
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 169.65
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 174.79
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 179.92
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 185.06
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 190.19
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 195.33
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 200.48
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 205.62
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 210.77
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 215.92
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 221.06
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 226.2
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 231.33
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 236.47
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 241.61
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 246.75
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 251.9
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 257.04
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 262.21
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 267.37
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 272.54
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 277.7
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 282.87
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 288.02
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 293.17
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 298.33
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 303.5
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 308.66
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 313.82
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 318.98
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 324.14
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 329.29
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 334.46
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 339.61
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 344.76
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 349.93
Acton: 0 | Reward: -0.750000
Steps Taken: 19 | Time Diff: 355.08
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 360.24
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 365.4
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 370.56
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 375.72
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 380.88
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 386.04
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 391.2
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 396.37
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 401.52
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 406.68
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 411.84
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 417.0
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 422.15
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 427.3
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 432.46
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 437.62
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 442.78
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 447.94
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 453.1
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 458.27
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 463.44
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 468.7
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 474.06
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 479.29
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 484.74
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 491.28
