SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.900000
Steps Taken: 1 | Time Diff: 7.09
Acton: 0 | Reward: 0.900000
Steps Taken: 2 | Time Diff: 12.31
Acton: 0 | Reward: -0.100000
Steps Taken: 3 | Time Diff: 16.78
Acton: 0 | Reward: -0.100000
Steps Taken: 4 | Time Diff: 21.25
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 25.73
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 30.19
Acton: 0 | Reward: 0.900000
Steps Taken: 7 | Time Diff: 34.65
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 39.12
Acton: 0 | Reward: -0.100000
Steps Taken: 9 | Time Diff: 43.58
Acton: 0 | Reward: 0.900000
Steps Taken: 10 | Time Diff: 48.04
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 52.51
Acton: 0 | Reward: 0.900000
Steps Taken: 12 | Time Diff: 56.97
Acton: 0 | Reward: -0.100000
Steps Taken: 13 | Time Diff: 61.44
Acton: 0 | Reward: -0.100000
Steps Taken: 14 | Time Diff: 65.91
Acton: 0 | Reward: -0.100000
Steps Taken: 15 | Time Diff: 70.37
Acton: 0 | Reward: 0.900000
Steps Taken: 16 | Time Diff: 74.84
Acton: 0 | Reward: -0.100000
Steps Taken: 17 | Time Diff: 79.31
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 83.77
Acton: 0 | Reward: 0.900000
Steps Taken: 19 | Time Diff: 88.24
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 92.72
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 97.19
Acton: 0 | Reward: 0.900000
Steps Taken: 22 | Time Diff: 101.65
Acton: 0 | Reward: 0.900000
Steps Taken: 23 | Time Diff: 106.12
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 110.58
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 115.05
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 119.52
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 123.99
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 128.45
Acton: 0 | Reward: -0.100000
Steps Taken: 29 | Time Diff: 132.92
Acton: 0 | Reward: -0.100000
Steps Taken: 30 | Time Diff: 137.39
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 141.86
Acton: 0 | Reward: 0.900000
Steps Taken: 32 | Time Diff: 146.33
Acton: 0 | Reward: -0.100000
Steps Taken: 33 | Time Diff: 150.8
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 155.27
Acton: 0 | Reward: 0.900000
Steps Taken: 35 | Time Diff: 159.75
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 164.22
Acton: 0 | Reward: -0.100000
Steps Taken: 37 | Time Diff: 168.69
Acton: 0 | Reward: 0.900000
Steps Taken: 38 | Time Diff: 173.16
Acton: 0 | Reward: 0.900000
Steps Taken: 39 | Time Diff: 177.63
Acton: 0 | Reward: 0.900000
Steps Taken: 40 | Time Diff: 182.11
Acton: 0 | Reward: -0.100000
Steps Taken: 41 | Time Diff: 186.57
Acton: 0 | Reward: -0.100000
Steps Taken: 42 | Time Diff: 191.03
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 195.51
Acton: 0 | Reward: 0.900000
Steps Taken: 44 | Time Diff: 199.98
Acton: 0 | Reward: 0.900000
Steps Taken: 45 | Time Diff: 204.45
Acton: 0 | Reward: -0.100000
Steps Taken: 46 | Time Diff: 208.91
Acton: 0 | Reward: 0.900000
Steps Taken: 47 | Time Diff: 213.38
Acton: 0 | Reward: 0.900000
Steps Taken: 48 | Time Diff: 217.86
Acton: 0 | Reward: -0.100000
Steps Taken: 49 | Time Diff: 222.33
Acton: 0 | Reward: -0.100000
