SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 4.42
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 8.81
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 13.19
Acton: 0 | Reward: -0.500000
Steps Taken: 4 | Time Diff: 17.6
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 21.99
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 26.39
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 30.78
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 35.17
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 39.57
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 43.96
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 48.36
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 52.76
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 57.15
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 61.55
Acton: 0 | Reward: 0.500000
Steps Taken: 15 | Time Diff: 65.95
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 70.36
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 74.77
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 79.17
Acton: 0 | Reward: -0.500000
Steps Taken: 19 | Time Diff: 83.56
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 87.96
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 92.36
Acton: 0 | Reward: -0.500000
Steps Taken: 22 | Time Diff: 96.75
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 101.14
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 105.54
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 109.93
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 114.34
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 118.72
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 123.12
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 127.52
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 131.91
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 136.31
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 140.71
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 145.11
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 149.51
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 153.9
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 158.3
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 162.7
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 167.1
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 171.5
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 175.9
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 180.29
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 184.69
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 189.09
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 193.49
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 197.89
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 202.29
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 206.68
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 211.07
Acton: 0 | Reward: -0.500000
Steps Taken: 49 | Time Diff: 215.49
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 219.88
Acton: 0 | Reward: 0.500000
Steps Taken: 1 | Time Diff: 224.3
Acton: 0 | Reward: -0.500000
Steps Taken: 2 | Time Diff: 228.72
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 234.37
Acton: 0 | Reward: 0.500000
Steps Taken: 4 | Time Diff: 243.02
Acton: 0 | Reward: 0.500000
Steps Taken: 5 | Time Diff: 247.56
Acton: 0 | Reward: 0.500000
Steps Taken: 6 | Time Diff: 252.08
Acton: 0 | Reward: 0.500000
Steps Taken: 7 | Time Diff: 256.6
Acton: 0 | Reward: -0.500000
Steps Taken: 8 | Time Diff: 261.13
Acton: 0 | Reward: -0.500000
Steps Taken: 9 | Time Diff: 268.25
Acton: 0 | Reward: -0.500000
Steps Taken: 10 | Time Diff: 273.35
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 278.82
Acton: 0 | Reward: -0.500000
Steps Taken: 12 | Time Diff: 283.34
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 287.87
Acton: 0 | Reward: 0.500000
Steps Taken: 14 | Time Diff: 292.37
Acton: 0 | Reward: -0.500000
Steps Taken: 15 | Time Diff: 296.89
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 301.41
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 309.02
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 316.52
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 324.74
Acton: 0 | Reward: -0.500000
Steps Taken: 20 | Time Diff: 329.26
Acton: 0 | Reward: 0.500000
Steps Taken: 21 | Time Diff: 333.78
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 338.29
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 345.39
Acton: 0 | Reward: 0.500000
Steps Taken: 24 | Time Diff: 354.78
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 364.22
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 373.65
Acton: 0 | Reward: -0.500000
Steps Taken: 27 | Time Diff: 380.66
Acton: 0 | Reward: -0.500000
Steps Taken: 28 | Time Diff: 386.49
Acton: 0 | Reward: 0.500000
Steps Taken: 29 | Time Diff: 392.32
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 401.75
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 411.1
Acton: 0 | Reward: -0.500000
Steps Taken: 32 | Time Diff: 420.21
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 424.72
Acton: 0 | Reward: 0.500000
Steps Taken: 34 | Time Diff: 429.22
Acton: 0 | Reward: -0.500000
Steps Taken: 35 | Time Diff: 433.72
