SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6.49
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 12.94
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 19.2
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 25.72
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 31.94
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 38.17
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 44.58
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 50.91
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 57.4
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 63.84
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 69.93
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 76.33
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 82.61
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 89.15
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 95.48
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 101.88
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 108.04
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 114.34
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 120.61
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 126.71
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 132.88
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 139.17
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 145.35
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 151.67
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 158.0
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 164.28
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 170.91
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 177.11
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 183.66
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 189.89
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 196.37
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 202.81
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 209.14
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 215.5
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 221.8
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 228.03
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 234.47
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 240.61
