SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 7.0
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 15.78
Acton: 0 | Reward: -0.600000
Steps Taken: 3 | Time Diff: 20.25
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 24.73
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 29.19
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 33.67
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 39.11
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 48.28
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 57.56
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 66.75
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 72.06
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 76.44
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 80.82
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 85.21
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 91.19
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 95.68
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 100.17
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 104.74
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 114.13
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 123.52
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 128.92
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 135.91
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 143.49
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 152.84
Acton: 1 | Reward: 0.000000
