SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.400000
Steps Taken: 1 | Time Diff: 9.51
Acton: 0 | Reward: 0.400000
Steps Taken: 2 | Time Diff: 13.95
Acton: 0 | Reward: -0.600000
Steps Taken: 3 | Time Diff: 18.39
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 22.84
Acton: 0 | Reward: 0.400000
Steps Taken: 5 | Time Diff: 27.27
Acton: 0 | Reward: 0.400000
Steps Taken: 6 | Time Diff: 31.71
Acton: 0 | Reward: 0.400000
Steps Taken: 7 | Time Diff: 36.15
Acton: 0 | Reward: 0.400000
Steps Taken: 8 | Time Diff: 40.59
Acton: 0 | Reward: -0.600000
Steps Taken: 9 | Time Diff: 45.04
Acton: 0 | Reward: 0.400000
Steps Taken: 10 | Time Diff: 49.49
Acton: 0 | Reward: 0.400000
Steps Taken: 11 | Time Diff: 53.94
Acton: 0 | Reward: -0.600000
Steps Taken: 12 | Time Diff: 62.57
Acton: 0 | Reward: -0.600000
Steps Taken: 13 | Time Diff: 67.98
Acton: 0 | Reward: -0.600000
Steps Taken: 14 | Time Diff: 73.42
Acton: 0 | Reward: -0.600000
Steps Taken: 15 | Time Diff: 77.78
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 82.14
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 88.12
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 97.53
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 106.91
Acton: 0 | Reward: -0.600000
Steps Taken: 20 | Time Diff: 114.02
Acton: 0 | Reward: -0.600000
Steps Taken: 21 | Time Diff: 121.55
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 128.23
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 137.12
Acton: 0 | Reward: 0.400000
Steps Taken: 24 | Time Diff: 146.58
Acton: 0 | Reward: -0.600000
Steps Taken: 25 | Time Diff: 155.73
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 164.89
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 174.08
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 183.29
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 192.47
Acton: 0 | Reward: -0.600000
Steps Taken: 30 | Time Diff: 201.66
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 211.14
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 220.39
Acton: 0 | Reward: 0.400000
Steps Taken: 33 | Time Diff: 227.89
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 234.53
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 243.91
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 253.55
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 263.18
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 272.84
Acton: 0 | Reward: 0.400000
Steps Taken: 39 | Time Diff: 282.5
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 292.18
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 301.85
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 311.51
Acton: 0 | Reward: -0.600000
Steps Taken: 43 | Time Diff: 321.19
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 330.86
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 340.52
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 350.18
Acton: 1 | Reward: 0.000000
