SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.500000
Steps Taken: 1 | Time Diff: 4.59
Acton: 0 | Reward: -0.500000
Steps Taken: 2 | Time Diff: 9.22
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 13.84
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 18.45
Acton: 0 | Reward: -0.500000
Steps Taken: 5 | Time Diff: 23.07
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 27.67
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 32.29
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 36.89
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 41.49
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 46.1
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 50.71
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 55.32
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 59.94
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 64.55
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 69.16
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 73.77
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 78.38
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 82.99
Acton: 0 | Reward: -0.500000
Steps Taken: 19 | Time Diff: 87.6
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 92.21
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 96.81
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 101.41
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 106.01
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 110.61
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 115.21
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 119.82
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 124.41
Acton: 0 | Reward: -0.500000
Steps Taken: 28 | Time Diff: 129.01
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 133.62
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 138.22
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 142.81
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 147.41
