SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: 0.700000
Steps Taken: 1 | Time Diff: 4.55
Acton: 0 | Reward: -0.300000
Steps Taken: 2 | Time Diff: 12.26
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 16.71
Acton: 0 | Reward: 0.700000
Steps Taken: 4 | Time Diff: 21.16
Acton: 0 | Reward: 0.700000
Steps Taken: 5 | Time Diff: 25.62
Acton: 0 | Reward: -0.300000
Steps Taken: 6 | Time Diff: 30.06
Acton: 0 | Reward: 0.700000
Steps Taken: 7 | Time Diff: 34.52
Acton: 0 | Reward: -0.300000
Steps Taken: 8 | Time Diff: 38.98
Acton: 0 | Reward: 0.700000
Steps Taken: 9 | Time Diff: 43.45
Acton: 0 | Reward: -0.300000
Steps Taken: 10 | Time Diff: 50.27
Acton: 0 | Reward: -0.300000
Steps Taken: 11 | Time Diff: 56.96
Acton: 0 | Reward: 0.700000
Steps Taken: 12 | Time Diff: 61.42
Acton: 0 | Reward: -0.300000
Steps Taken: 13 | Time Diff: 65.87
Acton: 0 | Reward: 0.700000
Steps Taken: 14 | Time Diff: 70.32
Acton: 0 | Reward: 0.700000
Steps Taken: 15 | Time Diff: 74.77
Acton: 0 | Reward: 0.700000
Steps Taken: 16 | Time Diff: 79.23
Acton: 0 | Reward: 0.700000
Steps Taken: 17 | Time Diff: 83.7
Acton: 0 | Reward: 0.700000
Steps Taken: 18 | Time Diff: 88.18
Acton: 0 | Reward: 0.700000
Steps Taken: 19 | Time Diff: 92.65
Acton: 0 | Reward: -0.300000
Steps Taken: 20 | Time Diff: 97.11
Acton: 0 | Reward: -0.300000
Steps Taken: 21 | Time Diff: 101.57
Acton: 0 | Reward: -0.300000
Steps Taken: 22 | Time Diff: 106.03
Acton: 0 | Reward: -0.300000
Steps Taken: 23 | Time Diff: 110.49
Acton: 0 | Reward: -0.300000
Steps Taken: 24 | Time Diff: 114.95
Acton: 0 | Reward: 0.700000
Steps Taken: 25 | Time Diff: 119.41
Acton: 0 | Reward: 0.700000
Steps Taken: 26 | Time Diff: 123.88
Acton: 0 | Reward: 0.700000
Steps Taken: 27 | Time Diff: 128.35
Acton: 0 | Reward: 0.700000
Steps Taken: 28 | Time Diff: 132.82
Acton: 0 | Reward: 0.700000
Steps Taken: 29 | Time Diff: 137.31
Acton: 0 | Reward: -0.300000
Steps Taken: 30 | Time Diff: 141.79
Acton: 0 | Reward: -0.300000
Steps Taken: 31 | Time Diff: 146.26
Acton: 0 | Reward: 0.700000
Steps Taken: 32 | Time Diff: 150.73
Acton: 0 | Reward: -0.300000
Steps Taken: 33 | Time Diff: 155.21
Acton: 0 | Reward: -0.300000
Steps Taken: 34 | Time Diff: 159.7
Acton: 0 | Reward: -0.300000
Steps Taken: 35 | Time Diff: 164.18
Acton: 0 | Reward: -0.300000
Steps Taken: 36 | Time Diff: 168.65
Acton: 0 | Reward: -0.300000
Steps Taken: 37 | Time Diff: 173.14
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 177.61
Acton: 0 | Reward: -0.300000
Steps Taken: 39 | Time Diff: 182.07
Acton: 0 | Reward: -0.300000
Steps Taken: 40 | Time Diff: 186.55
Acton: 0 | Reward: -0.300000
Steps Taken: 41 | Time Diff: 191.03
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 195.5
Acton: 0 | Reward: -0.300000
Steps Taken: 43 | Time Diff: 199.97
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 207.67
Acton: 0 | Reward: -0.300000
Steps Taken: 45 | Time Diff: 213.62
Acton: 0 | Reward: 0.700000
Steps Taken: 46 | Time Diff: 220.61
Acton: 0 | Reward: -0.300000
Steps Taken: 47 | Time Diff: 228.86
Acton: 0 | Reward: -0.300000
Steps Taken: 48 | Time Diff: 238.28
Acton: 0 | Reward: 0.700000
Steps Taken: 49 | Time Diff: 247.73
Acton: 0 | Reward: 0.700000
Steps Taken: 50 | Time Diff: 257.16
Acton: 0 | Reward: 0.700000
Steps Taken: 1 | Time Diff: 263.55
Acton: 0 | Reward: 0.700000
Steps Taken: 2 | Time Diff: 272.94
Acton: 0 | Reward: 0.700000
Steps Taken: 3 | Time Diff: 282.6
Acton: 0 | Reward: 0.700000
Steps Taken: 4 | Time Diff: 290.69
Acton: 0 | Reward: -0.300000
Steps Taken: 5 | Time Diff: 300.14
Acton: 0 | Reward: -0.300000
Steps Taken: 6 | Time Diff: 309.61
Acton: 0 | Reward: -0.300000
Steps Taken: 7 | Time Diff: 319.08
Acton: 0 | Reward: 0.700000
Steps Taken: 8 | Time Diff: 328.54
Acton: 0 | Reward: -0.300000
Steps Taken: 9 | Time Diff: 338.03
Acton: 0 | Reward: -0.300000
Steps Taken: 10 | Time Diff: 347.47
Acton: 0 | Reward: -0.300000
Steps Taken: 11 | Time Diff: 356.92
Acton: 0 | Reward: -0.300000
Steps Taken: 12 | Time Diff: 366.13
Acton: 0 | Reward: 0.700000
Steps Taken: 13 | Time Diff: 370.61
Acton: 0 | Reward: 0.700000
Steps Taken: 14 | Time Diff: 376.49
Acton: 0 | Reward: -0.300000
Steps Taken: 15 | Time Diff: 380.98
Acton: 0 | Reward: -0.300000
Steps Taken: 16 | Time Diff: 385.46
Acton: 0 | Reward: 0.700000
Steps Taken: 17 | Time Diff: 389.95
Acton: 0 | Reward: 0.700000
Steps Taken: 18 | Time Diff: 395.5
Acton: 0 | Reward: -0.300000
Steps Taken: 19 | Time Diff: 400.55
Acton: 0 | Reward: -0.300000
Steps Taken: 20 | Time Diff: 406.1
Acton: 0 | Reward: -0.300000
Steps Taken: 21 | Time Diff: 415.57
Acton: 0 | Reward: 0.700000
Steps Taken: 22 | Time Diff: 422.32
Acton: 0 | Reward: 0.700000
Steps Taken: 23 | Time Diff: 426.81
Acton: 0 | Reward: -0.300000
Steps Taken: 24 | Time Diff: 431.29
Acton: 0 | Reward: 0.700000
Steps Taken: 25 | Time Diff: 439.0
Acton: 0 | Reward: -0.300000
Steps Taken: 26 | Time Diff: 448.47
Acton: 0 | Reward: 0.700000
Steps Taken: 27 | Time Diff: 457.93
Acton: 0 | Reward: 0.700000
Steps Taken: 28 | Time Diff: 465.54
Acton: 0 | Reward: -0.300000
Steps Taken: 29 | Time Diff: 474.13
Acton: 0 | Reward: 0.700000
Steps Taken: 30 | Time Diff: 482.57
Acton: 0 | Reward: -0.300000
Steps Taken: 31 | Time Diff: 488.35
Acton: 0 | Reward: 0.700000
Steps Taken: 32 | Time Diff: 495.91
Acton: 0 | Reward: -0.300000
Steps Taken: 33 | Time Diff: 502.35
Acton: 0 | Reward: -0.300000
Steps Taken: 34 | Time Diff: 510.63
Acton: 0 | Reward: 0.700000
Steps Taken: 35 | Time Diff: 520.33
Acton: 0 | Reward: 0.700000
Steps Taken: 36 | Time Diff: 530.03
Acton: 0 | Reward: -0.300000
Steps Taken: 37 | Time Diff: 539.75
Acton: 0 | Reward: 0.700000
Steps Taken: 38 | Time Diff: 549.41
Acton: 0 | Reward: -0.300000
Steps Taken: 39 | Time Diff: 559.1
Acton: 0 | Reward: -0.300000
Steps Taken: 40 | Time Diff: 568.79
Acton: 0 | Reward: 0.700000
Steps Taken: 41 | Time Diff: 578.44
Acton: 0 | Reward: 0.700000
Steps Taken: 42 | Time Diff: 583.7
Acton: 0 | Reward: -0.300000
Steps Taken: 43 | Time Diff: 588.19
Acton: 0 | Reward: 0.700000
Steps Taken: 44 | Time Diff: 592.67
Acton: 0 | Reward: 0.700000
Steps Taken: 45 | Time Diff: 597.15
Acton: 0 | Reward: -0.300000
Steps Taken: 46 | Time Diff: 601.65
Acton: 0 | Reward: -0.300000
Steps Taken: 47 | Time Diff: 606.16
Acton: 0 | Reward: -0.300000
Steps Taken: 48 | Time Diff: 610.67
Acton: 0 | Reward: 0.700000
Steps Taken: 49 | Time Diff: 615.16
Acton: 0 | Reward: -0.300000
Steps Taken: 50 | Time Diff: 619.65
