SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.13
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.23
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 15.33
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 20.43
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 25.53
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 30.62
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 35.71
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 40.8
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 45.9
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 50.99
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 56.08
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 61.17
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 66.26
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 71.35
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 76.44
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 81.52
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 86.62
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 91.7
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 96.8
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 101.89
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 106.97
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 112.06
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 117.16
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 122.25
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 127.39
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 132.48
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 137.58
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 142.69
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 147.81
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 152.92
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 158.03
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 163.14
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 168.25
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 173.35
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 178.47
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 183.58
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 188.67
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 193.78
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 198.89
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 203.99
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 209.09
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 214.21
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 219.32
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 224.41
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 229.72
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 234.91
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 240.24
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 245.78
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 252.02
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 258.31
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 264.45
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 270.68
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 277.29
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 283.4
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 289.63
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 296.0
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 302.22
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 308.63
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 315.05
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 321.64
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 327.98
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 334.49
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 340.65
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 347.03
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 353.27
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 359.58
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 365.67
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 372.06
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 378.35
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 384.59
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 390.87
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 397.18
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 403.35
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 409.63
Acton: 1 | Reward: 0.000000
