SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.2
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.39
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 15.57
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 20.77
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 25.95
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 31.13
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 36.32
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 41.51
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 46.69
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 51.87
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 57.05
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 62.23
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 67.42
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 72.6
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 77.79
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 82.99
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 88.17
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 93.36
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 98.55
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 103.73
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 108.9
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 114.08
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 119.27
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 124.47
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 129.67
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 134.85
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 140.04
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 145.21
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 150.41
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 155.59
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 160.77
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 165.95
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 171.13
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 176.31
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 181.5
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 186.69
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 191.87
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 197.05
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 202.23
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 207.41
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 212.59
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 217.79
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 222.98
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 228.17
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 233.35
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 238.54
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 243.73
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 248.94
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 254.14
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 259.34
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 264.54
Acton: 1 | Reward: 0.000000
