SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6.16
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 12.58
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 18.94
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 25.22
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 31.39
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 37.67
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 44.33
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 50.61
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 56.83
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 63.43
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 69.86
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 76.04
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 82.5
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 88.77
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 94.99
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 101.3
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 107.52
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 113.44
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 119.63
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 125.83
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 131.72
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 137.81
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 144.0
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 150.33
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 156.5
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 162.8
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 169.16
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 175.42
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 181.9
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 188.54
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 194.72
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 201.29
Acton: 0 | Reward: -0.900000
Steps Taken: 33 | Time Diff: 207.62
Acton: 1 | Reward: 0.000000
