SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.31
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.59
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 15.86
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 21.14
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 26.42
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 31.7
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 36.98
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 42.27
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 47.55
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 52.84
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 58.12
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 63.39
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 68.66
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 73.93
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 79.21
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 84.49
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 89.78
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 95.06
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 100.35
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 105.72
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 110.99
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 116.21
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 122.3
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 128.51
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 134.7
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 141.26
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 147.82
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 154.13
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 160.83
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 167.1
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 173.39
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 179.71
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 186.05
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 192.55
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 198.62
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 204.77
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 211.13
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 217.38
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 223.77
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 230.16
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 236.51
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 242.87
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 249.3
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 255.89
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 262.31
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 268.7
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 274.95
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 281.58
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 288.09
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 294.4
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 300.9
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 307.18
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 313.47
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 319.77
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 326.31
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 332.47
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 338.92
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 345.45
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 351.77
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 358.16
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 364.76
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 371.12
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 377.47
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 383.76
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 390.12
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 396.47
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 402.36
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 408.2
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 413.91
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 419.68
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 425.54
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 431.43
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 437.3
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 443.13
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 448.97
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 454.75
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 460.64
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 466.63
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 472.37
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 478.11
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 483.92
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 489.59
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 495.37
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 501.12
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 506.88
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 512.61
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 518.43
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 524.23
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 530.53
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 537.12
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 543.45
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 550.13
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 556.61
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 563.02
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 569.26
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 575.61
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 581.81
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 588.41
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 594.75
Acton: 1 | Reward: 0.000000
