SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5.2
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 10.42
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 15.62
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 20.82
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 26.03
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 31.23
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 36.44
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 41.64
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 46.84
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 52.04
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 57.25
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 62.46
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 67.67
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 72.87
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 78.07
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 83.28
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 88.49
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 93.71
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 98.92
Acton: 0 | Reward: 0.300000
Steps Taken: 20 | Time Diff: 104.13
Acton: 0 | Reward: -0.700000
Steps Taken: 21 | Time Diff: 109.36
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 114.57
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 119.77
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 124.98
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 130.2
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 135.4
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 140.62
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 145.82
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 151.04
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 156.26
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 161.47
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 166.68
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 171.89
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 177.09
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 182.31
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 187.52
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 192.73
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 197.94
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 203.14
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 208.35
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 213.56
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 218.76
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 223.97
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 229.18
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 234.38
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 239.58
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 244.79
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 250.0
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 255.21
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 260.42
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 265.66
Acton: 1 | Reward: 0.000000
