SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: -0.100000
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 3444.44
Acton: 0 | Reward: 0.900000
Steps Taken: 47 | Time Diff: 3449.06
Acton: 0 | Reward: -0.100000
Steps Taken: 48 | Time Diff: 3453.68
Acton: 0 | Reward: 0.900000
Steps Taken: 49 | Time Diff: 3458.3
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 3462.91
Acton: 0 | Reward: 0.900000
Steps Taken: 1 | Time Diff: 3467.49
Acton: 0 | Reward: 0.900000
Steps Taken: 2 | Time Diff: 3472.1
Acton: 0 | Reward: -0.100000
Steps Taken: 3 | Time Diff: 3476.7
Acton: 0 | Reward: 0.900000
Steps Taken: 4 | Time Diff: 3481.3
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 3485.91
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 3490.52
Acton: 0 | Reward: -0.100000
Steps Taken: 7 | Time Diff: 3495.13
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 3499.75
Acton: 0 | Reward: -0.100000
Steps Taken: 9 | Time Diff: 3504.39
Acton: 0 | Reward: -0.100000
Steps Taken: 10 | Time Diff: 3508.99
Acton: 0 | Reward: 0.900000
Steps Taken: 11 | Time Diff: 3513.59
Acton: 0 | Reward: -0.100000
Steps Taken: 12 | Time Diff: 3518.21
Acton: 0 | Reward: -0.100000
Steps Taken: 13 | Time Diff: 3522.81
Acton: 0 | Reward: 0.900000
Steps Taken: 14 | Time Diff: 3527.45
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 3532.07
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 3536.67
Acton: 0 | Reward: 0.900000
Steps Taken: 17 | Time Diff: 3541.29
Acton: 0 | Reward: 0.900000
Steps Taken: 18 | Time Diff: 3545.91
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 3550.54
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 3555.16
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 3559.79
Acton: 0 | Reward: -0.100000
Steps Taken: 22 | Time Diff: 3564.42
Acton: 0 | Reward: -0.100000
Steps Taken: 23 | Time Diff: 3569.04
Acton: 0 | Reward: 0.900000
Steps Taken: 24 | Time Diff: 3573.67
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 3578.29
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 3582.93
Acton: 0 | Reward: 0.900000
Steps Taken: 27 | Time Diff: 3587.54
Acton: 0 | Reward: 0.900000
Steps Taken: 28 | Time Diff: 3592.15
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 3596.77
Acton: 0 | Reward: 0.900000
Steps Taken: 30 | Time Diff: 3601.37
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 3605.96
Acton: 0 | Reward: -0.100000
Steps Taken: 32 | Time Diff: 3610.55
Acton: 0 | Reward: -0.100000
Steps Taken: 33 | Time Diff: 3615.16
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 3619.79
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 3624.39
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 3628.98
Acton: 0 | Reward: -0.100000
Steps Taken: 37 | Time Diff: 3633.57
Acton: 0 | Reward: -0.100000
Steps Taken: 38 | Time Diff: 3638.19
Acton: 0 | Reward: 0.900000
Steps Taken: 39 | Time Diff: 3642.81
Acton: 0 | Reward: -0.100000
Steps Taken: 40 | Time Diff: 3647.43
Acton: 0 | Reward: 0.900000
Steps Taken: 41 | Time Diff: 3652.05
Acton: 0 | Reward: -0.100000
Steps Taken: 42 | Time Diff: 3656.65
Acton: 0 | Reward: 0.900000
Steps Taken: 43 | Time Diff: 3661.28
Acton: 0 | Reward: -0.100000
Steps Taken: 44 | Time Diff: 3665.91
Acton: 0 | Reward: 0.900000
Steps Taken: 45 | Time Diff: 3670.51
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 3675.12
Acton: 0 | Reward: -0.100000
Steps Taken: 47 | Time Diff: 3679.71
Acton: 0 | Reward: -0.100000
Steps Taken: 48 | Time Diff: 3684.31
Acton: 0 | Reward: -0.100000
Steps Taken: 49 | Time Diff: 3688.92
Acton: 0 | Reward: -0.100000
Steps Taken: 50 | Time Diff: 3693.54
Acton: 0 | Reward: -0.100000
Steps Taken: 1 | Time Diff: 3698.13
Acton: 0 | Reward: 0.900000
Steps Taken: 2 | Time Diff: 3702.75
Acton: 0 | Reward: 0.900000
Steps Taken: 3 | Time Diff: 3707.36
Acton: 0 | Reward: 0.900000
Steps Taken: 4 | Time Diff: 3711.95
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 3716.55
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 3721.14
Acton: 0 | Reward: -0.100000
Steps Taken: 7 | Time Diff: 3725.74
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 3730.36
Acton: 0 | Reward: 0.900000
Steps Taken: 9 | Time Diff: 3734.97
Acton: 0 | Reward: -0.100000
Steps Taken: 10 | Time Diff: 3739.57
Acton: 0 | Reward: 0.900000
Steps Taken: 11 | Time Diff: 3744.18
Acton: 0 | Reward: 0.900000
Steps Taken: 12 | Time Diff: 3748.82
Acton: 0 | Reward: 0.900000
Steps Taken: 13 | Time Diff: 3753.45
Acton: 0 | Reward: 0.900000
Steps Taken: 14 | Time Diff: 3758.05
Acton: 0 | Reward: -0.100000
Steps Taken: 15 | Time Diff: 3762.64
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 3767.25
Acton: 0 | Reward: -0.100000
Steps Taken: 17 | Time Diff: 3771.88
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 3776.5
Acton: 0 | Reward: 0.900000
Steps Taken: 19 | Time Diff: 3781.1
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 3785.71
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 3790.33
Acton: 0 | Reward: 0.900000
Steps Taken: 22 | Time Diff: 3794.96
Acton: 0 | Reward: -0.100000
Steps Taken: 23 | Time Diff: 3799.55
Acton: 0 | Reward: 0.900000
Steps Taken: 24 | Time Diff: 3804.15
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 3808.76
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 3813.36
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 3817.98
Acton: 0 | Reward: 0.900000
Steps Taken: 28 | Time Diff: 3822.58
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 3827.19
Acton: 0 | Reward: 0.900000
Steps Taken: 30 | Time Diff: 3831.8
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 3836.41
Acton: 0 | Reward: -0.100000
Steps Taken: 32 | Time Diff: 3841.04
Acton: 0 | Reward: -0.100000
Steps Taken: 33 | Time Diff: 3845.65
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 3850.27
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 3854.92
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 3859.53
Acton: 0 | Reward: 0.900000
Steps Taken: 37 | Time Diff: 3864.14
Acton: 0 | Reward: -0.100000
Steps Taken: 38 | Time Diff: 3868.76
Acton: 0 | Reward: -0.100000
Steps Taken: 39 | Time Diff: 3873.39
Acton: 0 | Reward: -0.100000
Steps Taken: 40 | Time Diff: 3877.99
Acton: 0 | Reward: -0.100000
Steps Taken: 41 | Time Diff: 3882.62
Acton: 0 | Reward: 0.900000
Steps Taken: 42 | Time Diff: 3887.22
Acton: 0 | Reward: 0.900000
Steps Taken: 43 | Time Diff: 3891.84
Acton: 0 | Reward: -0.100000
Steps Taken: 44 | Time Diff: 3896.44
Acton: 0 | Reward: 0.900000
Steps Taken: 45 | Time Diff: 3901.05
Acton: 0 | Reward: -0.100000
Steps Taken: 46 | Time Diff: 3905.66
Acton: 0 | Reward: -0.100000
Steps Taken: 47 | Time Diff: 3910.27
Acton: 0 | Reward: -0.100000
Steps Taken: 48 | Time Diff: 3914.87
Acton: 0 | Reward: 0.900000
Steps Taken: 49 | Time Diff: 3919.47
Acton: 0 | Reward: -0.100000
Steps Taken: 50 | Time Diff: 3924.07
Acton: 0 | Reward: -0.100000
Steps Taken: 1 | Time Diff: 3928.68
Acton: 0 | Reward: 0.900000
Steps Taken: 2 | Time Diff: 3933.28
Acton: 0 | Reward: -0.100000
Steps Taken: 3 | Time Diff: 3937.92
Acton: 0 | Reward: -0.100000
Steps Taken: 4 | Time Diff: 3942.54
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 3947.15
Acton: 0 | Reward: 0.900000
Steps Taken: 6 | Time Diff: 3951.78
Acton: 0 | Reward: 0.900000
Steps Taken: 7 | Time Diff: 3956.39
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 3960.99
Acton: 0 | Reward: -0.100000
Steps Taken: 9 | Time Diff: 3965.62
Acton: 0 | Reward: -0.100000
Steps Taken: 10 | Time Diff: 3970.24
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 3974.85
Acton: 0 | Reward: -0.100000
Steps Taken: 12 | Time Diff: 3979.47
Acton: 0 | Reward: 0.900000
Steps Taken: 13 | Time Diff: 3984.09
Acton: 0 | Reward: 0.900000
Steps Taken: 14 | Time Diff: 3988.71
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 3993.32
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 3997.95
Acton: 0 | Reward: 0.900000
Steps Taken: 17 | Time Diff: 4002.56
Acton: 0 | Reward: 0.900000
Steps Taken: 18 | Time Diff: 4007.19
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 4011.79
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 4016.39
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 4020.98
Acton: 0 | Reward: -0.100000
Steps Taken: 22 | Time Diff: 4025.61
Acton: 0 | Reward: 0.900000
Steps Taken: 23 | Time Diff: 4030.22
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 4034.84
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 4039.46
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 4044.09
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 4048.68
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 4053.3
Acton: 0 | Reward: -0.100000
Steps Taken: 29 | Time Diff: 4057.91
Acton: 0 | Reward: -0.100000
Steps Taken: 30 | Time Diff: 4062.52
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 4067.14
Acton: 0 | Reward: 0.900000
Steps Taken: 32 | Time Diff: 4071.73
Acton: 0 | Reward: -0.100000
Steps Taken: 33 | Time Diff: 4076.34
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 4080.94
Acton: 0 | Reward: 0.900000
Steps Taken: 35 | Time Diff: 4085.55
Acton: 0 | Reward: -0.100000
Steps Taken: 36 | Time Diff: 4090.15
Acton: 0 | Reward: -0.100000
Steps Taken: 37 | Time Diff: 4094.76
Acton: 0 | Reward: -0.100000
Steps Taken: 38 | Time Diff: 4099.39
Acton: 0 | Reward: 0.900000
Steps Taken: 39 | Time Diff: 4103.99
Acton: 0 | Reward: -0.100000
Steps Taken: 40 | Time Diff: 4108.61
Acton: 0 | Reward: -0.100000
Steps Taken: 41 | Time Diff: 4113.21
Acton: 0 | Reward: 0.900000
Steps Taken: 42 | Time Diff: 4117.86
Acton: 0 | Reward: 0.900000
Steps Taken: 43 | Time Diff: 4122.49
Acton: 0 | Reward: 0.900000
Steps Taken: 44 | Time Diff: 4127.11
Acton: 0 | Reward: 0.900000
Steps Taken: 45 | Time Diff: 4131.73
Acton: 0 | Reward: -0.100000
Steps Taken: 46 | Time Diff: 4136.37
Acton: 0 | Reward: -0.100000
Steps Taken: 47 | Time Diff: 4140.99
Acton: 0 | Reward: 0.900000
Steps Taken: 48 | Time Diff: 4145.6
Acton: 0 | Reward: 0.900000
Steps Taken: 49 | Time Diff: 4150.21
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 4154.82
Acton: 0 | Reward: 0.900000
Steps Taken: 1 | Time Diff: 4159.43
Acton: 0 | Reward: 0.900000
Steps Taken: 2 | Time Diff: 4164.04
Acton: 0 | Reward: 0.900000
Steps Taken: 3 | Time Diff: 4168.63
Acton: 0 | Reward: -0.100000
Steps Taken: 4 | Time Diff: 4173.21
Acton: 0 | Reward: -0.100000
Steps Taken: 5 | Time Diff: 4177.81
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 4182.4
Acton: 0 | Reward: -0.100000
Steps Taken: 7 | Time Diff: 4187.0
Acton: 0 | Reward: -0.100000
Steps Taken: 8 | Time Diff: 4191.59
Acton: 0 | Reward: -0.100000
Steps Taken: 9 | Time Diff: 4196.19
Acton: 0 | Reward: 0.900000
Steps Taken: 10 | Time Diff: 4200.81
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 4205.41
Acton: 0 | Reward: 0.900000
Steps Taken: 12 | Time Diff: 4210.0
Acton: 0 | Reward: 0.900000
Steps Taken: 13 | Time Diff: 4214.6
Acton: 0 | Reward: -0.100000
Steps Taken: 14 | Time Diff: 4219.21
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 4223.8
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 4228.43
Acton: 0 | Reward: 0.900000
Steps Taken: 17 | Time Diff: 4233.03
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 4237.63
Acton: 0 | Reward: 0.900000
Steps Taken: 19 | Time Diff: 4242.26
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 4246.87
Acton: 0 | Reward: -0.100000
Steps Taken: 21 | Time Diff: 4251.47
Acton: 0 | Reward: -0.100000
Steps Taken: 22 | Time Diff: 4256.07
Acton: 0 | Reward: 0.900000
Steps Taken: 23 | Time Diff: 4260.67
Acton: 0 | Reward: 0.900000
Steps Taken: 24 | Time Diff: 4265.27
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 4269.88
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 4274.49
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 4279.1
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 4283.73
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 4288.35
Acton: 0 | Reward: 0.900000
Steps Taken: 30 | Time Diff: 4292.96
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 4297.57
Acton: 0 | Reward: -0.100000
Steps Taken: 32 | Time Diff: 4302.18
Acton: 0 | Reward: 0.900000
Steps Taken: 33 | Time Diff: 4306.8
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 4311.42
Acton: 0 | Reward: 0.900000
Steps Taken: 35 | Time Diff: 4316.06
Acton: 0 | Reward: -0.100000
Steps Taken: 36 | Time Diff: 4320.67
Acton: 0 | Reward: 0.900000
Steps Taken: 37 | Time Diff: 4325.27
Acton: 0 | Reward: 0.900000
Steps Taken: 38 | Time Diff: 4329.87
Acton: 0 | Reward: -0.100000
Steps Taken: 39 | Time Diff: 4334.47
Acton: 0 | Reward: 0.900000
Steps Taken: 40 | Time Diff: 4339.08
Acton: 0 | Reward: -0.100000
Steps Taken: 41 | Time Diff: 4343.69
Acton: 0 | Reward: -0.100000
Steps Taken: 42 | Time Diff: 4348.31
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 4352.94
Acton: 0 | Reward: 0.900000
Steps Taken: 44 | Time Diff: 4357.54
Acton: 0 | Reward: 0.900000
Steps Taken: 45 | Time Diff: 4362.17
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 4366.78
Acton: 0 | Reward: -0.100000
Steps Taken: 47 | Time Diff: 4371.41
Acton: 0 | Reward: 0.900000
Steps Taken: 48 | Time Diff: 4376.02
Acton: 0 | Reward: 0.900000
Steps Taken: 49 | Time Diff: 4380.64
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 4385.25
Acton: 0 | Reward: -0.100000
Steps Taken: 1 | Time Diff: 4389.85
Acton: 0 | Reward: -0.100000
Steps Taken: 2 | Time Diff: 4394.45
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 4399.05
Acton: 0 | Reward: 0.900000
Steps Taken: 4 | Time Diff: 4403.65
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 4408.24
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 4412.84
Acton: 0 | Reward: -0.100000
Steps Taken: 7 | Time Diff: 4417.47
Acton: 0 | Reward: -0.100000
Steps Taken: 8 | Time Diff: 4422.08
Acton: 0 | Reward: 0.900000
Steps Taken: 9 | Time Diff: 4426.68
Acton: 0 | Reward: 0.900000
Steps Taken: 10 | Time Diff: 4431.28
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 4435.91
Acton: 0 | Reward: 0.900000
Steps Taken: 12 | Time Diff: 4440.52
Acton: 0 | Reward: 0.900000
Steps Taken: 13 | Time Diff: 4445.12
Acton: 0 | Reward: 0.900000
Steps Taken: 14 | Time Diff: 4449.75
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 4454.36
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 4458.99
Acton: 0 | Reward: -0.100000
Steps Taken: 17 | Time Diff: 4463.6
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 4468.2
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 4472.8
Acton: 0 | Reward: -0.100000
Steps Taken: 20 | Time Diff: 4477.42
Acton: 0 | Reward: -0.100000
Steps Taken: 21 | Time Diff: 4482.02
Acton: 0 | Reward: -0.100000
Steps Taken: 22 | Time Diff: 4486.64
Acton: 0 | Reward: 0.900000
Steps Taken: 23 | Time Diff: 4491.25
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 4495.87
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 4500.48
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 4505.07
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 4509.67
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 4514.26
Acton: 0 | Reward: -0.100000
Steps Taken: 29 | Time Diff: 4518.88
Acton: 0 | Reward: 0.900000
Steps Taken: 30 | Time Diff: 4523.49
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 4528.1
Acton: 0 | Reward: 0.900000
Steps Taken: 32 | Time Diff: 4532.69
Acton: 0 | Reward: 0.900000
Steps Taken: 33 | Time Diff: 4537.3
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 4541.9
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 4546.51
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 4551.11
Acton: 0 | Reward: 0.900000
Steps Taken: 37 | Time Diff: 4555.7
Acton: 0 | Reward: -0.100000
Steps Taken: 38 | Time Diff: 4560.3
Acton: 0 | Reward: -0.100000
Steps Taken: 39 | Time Diff: 4564.91
Acton: 0 | Reward: -0.100000
Steps Taken: 40 | Time Diff: 4569.51
Acton: 0 | Reward: -0.100000
Steps Taken: 41 | Time Diff: 4574.14
Acton: 0 | Reward: 0.900000
Steps Taken: 42 | Time Diff: 4578.74
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 4583.36
Acton: 0 | Reward: 0.900000
Steps Taken: 44 | Time Diff: 4587.99
Acton: 0 | Reward: -0.100000
Steps Taken: 45 | Time Diff: 4592.59
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 4597.23
Acton: 0 | Reward: 0.900000
Steps Taken: 47 | Time Diff: 4601.83
Acton: 0 | Reward: -0.100000
Steps Taken: 48 | Time Diff: 4606.43
Acton: 0 | Reward: -0.100000
Steps Taken: 49 | Time Diff: 4611.03
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 4615.63
RESULTS ------------->
Alpha: [[ 24.1   0.2]]
Beta: [[ 27.7   0. ]]
Trials: [[ 51.8   0.2]]
(cost,beta): (0.1, 2)
(reward,accuracy): (19.12, 0.9960000000000001)
Acton: 0 | Reward: 0.900000
Steps Taken: 1 | Time Diff: 4620.2
Acton: 0 | Reward: -0.100000
Steps Taken: 2 | Time Diff: 4624.8
Acton: 0 | Reward: 0.900000
Steps Taken: 3 | Time Diff: 4629.44
Acton: 0 | Reward: 0.900000
Steps Taken: 4 | Time Diff: 4634.05
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 4638.65
Acton: 0 | Reward: 0.900000
Steps Taken: 6 | Time Diff: 4643.26
Acton: 0 | Reward: 0.900000
Steps Taken: 7 | Time Diff: 4647.85
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 4652.47
Acton: 0 | Reward: 0.900000
Steps Taken: 9 | Time Diff: 4657.08
Acton: 0 | Reward: 0.900000
Steps Taken: 10 | Time Diff: 4661.7
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 4666.28
Acton: 0 | Reward: -0.100000
Steps Taken: 12 | Time Diff: 4670.9
Acton: 0 | Reward: 0.900000
Steps Taken: 13 | Time Diff: 4675.53
Acton: 0 | Reward: -0.100000
Steps Taken: 14 | Time Diff: 4680.14
Acton: 0 | Reward: -0.100000
Steps Taken: 15 | Time Diff: 4684.75
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 4689.34
Acton: 0 | Reward: -0.100000
Steps Taken: 17 | Time Diff: 4693.96
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 4698.57
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 4703.18
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 4707.78
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 4712.38
Acton: 0 | Reward: 0.900000
Steps Taken: 22 | Time Diff: 4717.0
Acton: 0 | Reward: 0.900000
Steps Taken: 23 | Time Diff: 4721.62
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 4726.24
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 4730.86
Acton: 0 | Reward: 0.900000
Steps Taken: 26 | Time Diff: 4735.47
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 4740.1
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 4744.71
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 4749.32
Acton: 0 | Reward: -0.100000
Steps Taken: 30 | Time Diff: 4753.92
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 4758.52
Acton: 0 | Reward: -0.100000
Steps Taken: 32 | Time Diff: 4763.13
Acton: 0 | Reward: 0.900000
Steps Taken: 33 | Time Diff: 4767.72
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 4772.32
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 4776.94
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 4781.54
Acton: 0 | Reward: 0.900000
Steps Taken: 37 | Time Diff: 4786.16
Acton: 0 | Reward: 0.900000
Steps Taken: 38 | Time Diff: 4790.78
Acton: 0 | Reward: 0.900000
Steps Taken: 39 | Time Diff: 4795.42
Acton: 0 | Reward: 0.900000
Steps Taken: 40 | Time Diff: 4800.03
Acton: 0 | Reward: 0.900000
Steps Taken: 41 | Time Diff: 4804.62
Acton: 0 | Reward: -0.100000
Steps Taken: 42 | Time Diff: 4809.24
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 4813.86
Acton: 0 | Reward: -0.100000
Steps Taken: 44 | Time Diff: 4818.47
Acton: 0 | Reward: 0.900000
Steps Taken: 45 | Time Diff: 4823.08
Acton: 0 | Reward: -0.100000
Steps Taken: 46 | Time Diff: 4827.68
Acton: 0 | Reward: 0.900000
Steps Taken: 47 | Time Diff: 4832.29
Acton: 0 | Reward: 0.900000
Steps Taken: 48 | Time Diff: 4836.9
Acton: 0 | Reward: 0.900000
Steps Taken: 49 | Time Diff: 4841.52
Acton: 0 | Reward: -0.100000
Steps Taken: 50 | Time Diff: 4846.15
Acton: 0 | Reward: 0.900000
Steps Taken: 1 | Time Diff: 4850.74
Acton: 0 | Reward: -0.100000
Steps Taken: 2 | Time Diff: 4855.34
Acton: 0 | Reward: -0.100000
Steps Taken: 3 | Time Diff: 4859.95
Acton: 0 | Reward: -0.100000
Steps Taken: 4 | Time Diff: 4864.54
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 4869.12
Acton: 0 | Reward: 0.900000
Steps Taken: 6 | Time Diff: 4873.71
Acton: 0 | Reward: -0.100000
Steps Taken: 7 | Time Diff: 4878.3
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 4882.92
Acton: 0 | Reward: -0.100000
Steps Taken: 9 | Time Diff: 4887.54
Acton: 0 | Reward: 0.900000
Steps Taken: 10 | Time Diff: 4892.15
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 4896.76
Acton: 0 | Reward: 0.900000
Steps Taken: 12 | Time Diff: 4901.35
Acton: 0 | Reward: -0.100000
Steps Taken: 13 | Time Diff: 4905.96
Acton: 0 | Reward: -0.100000
Steps Taken: 14 | Time Diff: 4910.57
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 4915.16
Acton: 0 | Reward: 0.900000
Steps Taken: 16 | Time Diff: 4919.82
Acton: 0 | Reward: -0.100000
Steps Taken: 17 | Time Diff: 4924.44
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 4929.05
Acton: 0 | Reward: 0.900000
Steps Taken: 19 | Time Diff: 4933.65
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 4938.26
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 4942.88
Acton: 0 | Reward: 0.900000
Steps Taken: 22 | Time Diff: 4947.48
Acton: 0 | Reward: -0.100000
Steps Taken: 23 | Time Diff: 4952.08
Acton: 0 | Reward: 0.900000
Steps Taken: 24 | Time Diff: 4956.68
Acton: 0 | Reward: 0.900000
Steps Taken: 25 | Time Diff: 4961.28
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 4965.89
Acton: 0 | Reward: 0.900000
Steps Taken: 27 | Time Diff: 4970.52
Acton: 0 | Reward: 0.900000
